sensor_id,timestamp,temperature,fault_type,sequence_id
DHT22-1,2025-03-03T00:15:54,51.57,normal,47
DHT22-1,2025-03-03T00:15:56,53.96,normal,47
DHT22-1,2025-03-03T00:15:58,70.73,normal,47
DHT22-1,2025-03-03T00:16:00,52.05,normal,48
DHT22-1,2025-03-03T00:16:02,45.68,normal,48
DHT22-1,2025-03-03T00:16:04,69.46,normal,48
DHT22-1,2025-03-03T00:16:06,79.46,calibration,48
DHT22-1,2025-03-03T00:16:08,45.15,normal,48
DHT22-1,2025-03-03T00:16:10,70.42,normal,48
DHT22-1,2025-03-03T00:16:12,72.24,normal,48
DHT22-1,2025-03-03T00:16:14,68.43,normal,48
DHT22-1,2025-03-03T00:16:16,62.73,normal,48
DHT22-1,2025-03-03T00:16:18,75.63,normal,48
DHT22-1,2025-03-03T00:16:20,85.63,calibration,49
DHT22-1,2025-03-03T00:16:22,60.07,normal,49
DHT22-1,2025-03-03T00:16:24,54.0,normal,49
DHT22-1,2025-03-03T00:16:26,59.37,normal,49
DHT22-1,2025-03-03T00:16:28,65.5,normal,49
DHT22-1,2025-03-03T00:16:30,50.19,normal,49
DHT22-1,2025-03-03T00:16:32,56.5,normal,49
DHT22-1,2025-03-03T00:16:34,57.14,drift,49
DHT22-1,2025-03-03T00:16:36,68.54,normal,49
DHT22-1,2025-03-03T00:16:38,65.79,normal,49
DHT22-1,2025-03-03T00:16:40,60.98,normal,50
DHT22-1,2025-03-03T00:16:42,61.94,normal,50
DHT22-1,2025-03-03T00:16:44,52.35,normal,50
DHT22-1,2025-03-03T00:16:46,72.23,normal,50
DHT22-1,2025-03-03T00:16:48,72.94,drift,50
DHT22-1,2025-03-03T00:16:50,48.5,normal,50
DHT22-1,2025-03-03T00:16:52,65.97,normal,50
DHT22-1,2025-03-03T00:16:54,60.31,normal,50
DHT22-1,2025-03-03T00:16:56,69.87,normal,50
DHT22-1,2025-03-03T00:16:58,66.72,normal,50
DHT22-1,2025-03-03T00:17:00,73.12,normal,51
DHT22-1,2025-03-03T00:17:02,73.64,drift,51
DHT22-1,2025-03-03T00:17:04,77.7,normal,51
DHT22-1,2025-03-03T00:17:06,72.74,normal,51
DHT22-1,2025-03-03T00:17:08,78.43,normal,51
DHT22-1,2025-03-03T00:17:10,78.63,normal,51
DHT22-1,2025-03-03T00:17:12,78.47,normal,51
DHT22-1,2025-03-03T00:17:14,62.46,normal,51
DHT22-1,2025-03-03T00:17:16,64.08,drift,51
DHT22-1,2025-03-03T00:17:18,58.98,normal,51
DHT22-1,2025-03-03T00:17:20,48.7,normal,52
DHT22-1,2025-03-03T00:17:22,46.87,normal,52
DHT22-1,2025-03-03T00:17:24,67.89,normal,52
DHT22-1,2025-03-03T00:17:26,68.73,normal,52
DHT22-1,2025-03-03T00:17:28,52.37,normal,52
DHT22-1,2025-03-03T00:17:30,52.37,stuck_at,52
DHT22-1,2025-03-03T00:17:32,78.55,normal,52
DHT22-1,2025-03-03T00:17:34,69.04,normal,52
DHT22-1,2025-03-03T00:17:36,47.5,normal,52
DHT22-1,2025-03-03T00:17:38,49.2,normal,52
DHT22-1,2025-03-03T00:17:40,46.03,normal,53
DHT22-1,2025-03-03T00:17:42,63.81,normal,53
DHT22-1,2025-03-03T00:17:44,65.24,drift,53
DHT22-1,2025-03-03T00:17:46,63.55,normal,53
DHT22-1,2025-03-03T00:17:48,79.86,normal,53
DHT22-1,2025-03-03T00:17:50,70.04,normal,53
DHT22-1,2025-03-03T00:17:52,78.84,normal,53
DHT22-1,2025-03-03T00:17:54,64.95,normal,53
DHT22-1,2025-03-03T00:17:56,61.95,normal,53
DHT22-1,2025-03-03T00:17:58,62.84,drift,53
DHT22-1,2025-03-03T00:18:00,51.99,normal,54
DHT22-1,2025-03-03T00:18:02,71.86,normal,54
DHT22-1,2025-03-03T00:18:04,73.76,normal,54
DHT22-1,2025-03-03T00:18:06,59.27,normal,54
DHT22-1,2025-03-03T00:18:08,62.28,normal,54
DHT22-1,2025-03-03T00:18:10,48.12,normal,54
DHT22-1,2025-03-03T00:18:12,58.12,calibration,54
DHT22-1,2025-03-03T00:18:14,53.03,normal,54
DHT22-1,2025-03-03T00:18:16,68.74,normal,54
DHT22-1,2025-03-03T00:18:18,65.73,normal,54
DHT22-1,2025-03-03T00:18:20,67.23,normal,55
DHT22-1,2025-03-03T00:18:22,68.68,normal,55
DHT22-1,2025-03-03T00:18:24,70.64,normal,55
DHT22-1,2025-03-03T00:18:26,70.67,noise,55
DHT22-1,2025-03-03T00:18:28,48.12,normal,55
DHT22-1,2025-03-03T00:18:30,63.13,normal,55
DHT22-1,2025-03-03T00:18:32,60.23,normal,55
DHT22-1,2025-03-03T00:18:34,69.29,normal,55
DHT22-1,2025-03-03T00:18:36,59.43,normal,55
DHT22-1,2025-03-03T00:18:38,77.74,normal,55
DHT22-1,2025-03-03T00:18:40,78.39,drift,56
DHT22-1,2025-03-03T00:18:42,75.56,normal,56
DHT22-1,2025-03-03T00:18:44,52.43,normal,56
DHT22-1,2025-03-03T00:18:46,78.56,normal,56
DHT22-1,2025-03-03T00:18:48,67.68,normal,56
DHT22-1,2025-03-03T00:18:50,60.45,normal,56
DHT22-1,2025-03-03T00:18:52,71.29,normal,56
DHT22-1,2025-03-03T00:18:54,71.29,stuck_at,56
DHT22-1,2025-03-03T00:18:56,46.96,normal,56
DHT22-1,2025-03-03T00:18:58,75.21,normal,56
DHT22-1,2025-03-03T00:19:00,71.36,normal,57
DHT22-1,2025-03-03T00:19:02,48.44,normal,57
DHT22-1,2025-03-03T00:19:04,58.5,normal,57
DHT22-1,2025-03-03T00:19:06,72.75,normal,57
DHT22-1,2025-03-03T00:19:08,82.75,calibration,57
DHT22-1,2025-03-03T00:19:10,77.36,normal,57
DHT22-1,2025-03-03T00:19:12,64.22,normal,57
DHT22-1,2025-03-03T00:19:14,75.12,normal,57
DHT22-1,2025-03-03T00:19:16,66.68,normal,57
DHT22-1,2025-03-03T00:19:18,67.19,normal,57
DHT22-1,2025-03-03T00:19:20,68.3,normal,58
DHT22-1,2025-03-03T00:19:22,69.45,drift,58
DHT22-1,2025-03-03T00:19:24,50.09,normal,58
DHT22-1,2025-03-03T00:19:26,52.65,normal,58
DHT22-1,2025-03-03T00:19:28,74.1,normal,58
DHT22-1,2025-03-03T00:19:30,51.31,normal,58
DHT22-1,2025-03-03T00:19:32,72.72,normal,58
DHT22-1,2025-03-03T00:19:34,46.21,normal,58
DHT22-1,2025-03-03T00:19:36,45.63,noise,58
DHT22-1,2025-03-03T00:19:38,61.89,normal,58
DHT22-1,2025-03-03T00:19:40,62.04,normal,59
DHT22-1,2025-03-03T00:19:42,69.22,normal,59
DHT22-1,2025-03-03T00:19:44,65.08,normal,59
DHT22-1,2025-03-03T00:19:46,48.59,normal,59
DHT22-1,2025-03-03T00:19:48,55.7,normal,59
DHT22-1,2025-03-03T00:19:50,57.6,drift,59
DHT22-1,2025-03-03T00:19:52,74.88,normal,59
DHT22-1,2025-03-03T00:19:54,46.88,normal,59
DHT22-1,2025-03-03T00:19:56,59.08,normal,59
DHT22-1,2025-03-03T00:19:58,53.54,normal,59
DHT22-1,2025-03-03T00:20:00,62.85,normal,60
DHT22-1,2025-03-03T00:20:02,62.05,normal,60
DHT22-1,2025-03-03T00:20:04,61.71,noise,60
DHT22-1,2025-03-03T00:20:06,79.81,normal,60
DHT22-1,2025-03-03T00:20:08,73.87,normal,60
DHT22-1,2025-03-03T00:20:10,51.08,normal,60
DHT22-1,2025-03-03T00:20:12,47.4,normal,60
DHT22-1,2025-03-03T00:20:14,71.94,normal,60
DHT22-1,2025-03-03T00:20:16,75.62,normal,60
DHT22-1,2025-03-03T00:20:18,67.62,intermittent,60
DHT22-1,2025-03-03T00:20:20,77.48,normal,61
DHT22-1,2025-03-03T00:20:22,58.62,normal,61
DHT22-1,2025-03-03T00:20:24,54.77,normal,61
DHT22-1,2025-03-03T00:20:26,53.46,normal,61
DHT22-1,2025-03-03T00:20:28,78.52,normal,61
DHT22-1,2025-03-03T00:20:30,47.96,normal,61
DHT22-1,2025-03-03T00:20:32,158.71,out_of_range,61
DHT22-1,2025-03-03T00:20:34,51.71,normal,61
DHT22-1,2025-03-03T00:20:36,65.72,normal,61
DHT22-1,2025-03-03T00:20:38,47.86,normal,61
DHT22-1,2025-03-03T00:20:40,52.65,normal,62
DHT22-1,2025-03-03T00:20:42,62.72,normal,62
DHT22-1,2025-03-03T00:20:44,47.7,normal,62
DHT22-1,2025-03-03T00:20:46,47.7,intermittent,62
DHT22-1,2025-03-03T00:20:48,67.99,normal,62
DHT22-1,2025-03-03T00:20:50,46.84,normal,62
DHT22-1,2025-03-03T00:20:52,64.1,normal,62
DHT22-1,2025-03-03T00:20:54,59.26,normal,62
DHT22-1,2025-03-03T00:20:56,70.16,normal,62
DHT22-1,2025-03-03T00:20:58,51.47,normal,62
DHT22-1,2025-03-03T00:21:00,52.06,drift,63
DHT22-1,2025-03-03T00:21:02,69.43,normal,63
DHT22-1,2025-03-03T00:21:04,69.17,normal,63
DHT22-1,2025-03-03T00:21:06,64.34,normal,63
DHT22-1,2025-03-03T00:21:08,69.12,normal,63
DHT22-1,2025-03-03T00:21:10,75.58,normal,63
DHT22-1,2025-03-03T00:21:12,46.12,normal,63
DHT22-1,2025-03-03T00:21:14,47.82,drift,63
DHT22-1,2025-03-03T00:21:16,55.33,normal,63
DHT22-1,2025-03-03T00:21:18,67.81,normal,63
DHT22-1,2025-03-03T00:21:20,47.47,normal,64
DHT22-1,2025-03-03T00:21:22,65.7,normal,64
DHT22-1,2025-03-03T00:21:24,55.84,normal,64
DHT22-1,2025-03-03T00:21:26,79.97,normal,64
DHT22-1,2025-03-03T00:21:28,80.77,drift,64
DHT22-1,2025-03-03T00:21:30,60.63,normal,64
DHT22-1,2025-03-03T00:21:32,75.66,normal,64
DHT22-1,2025-03-03T00:21:34,70.54,normal,64
DHT22-1,2025-03-03T00:21:36,65.68,normal,64
DHT22-1,2025-03-03T00:21:38,75.17,normal,64
DHT22-1,2025-03-03T00:21:40,61.88,normal,65
DHT22-1,2025-03-03T00:21:42,71.88,calibration,65
DHT22-1,2025-03-03T00:21:44,61.81,normal,65
DHT22-1,2025-03-03T00:21:46,59.78,normal,65
DHT22-1,2025-03-03T00:21:48,66.95,normal,65
DHT22-1,2025-03-03T00:21:50,69.24,normal,65
DHT22-1,2025-03-03T00:21:52,68.27,normal,65
DHT22-1,2025-03-03T00:21:54,64.04,normal,65
DHT22-1,2025-03-03T00:21:56,65.93,drift,65
DHT22-1,2025-03-03T00:21:58,50.79,normal,65
DHT22-1,2025-03-03T00:22:00,45.85,normal,66
DHT22-1,2025-03-03T00:22:02,60.81,normal,66
DHT22-1,2025-03-03T00:22:04,53.98,normal,66
DHT22-1,2025-03-03T00:22:06,64.64,normal,66
DHT22-1,2025-03-03T00:22:08,61.56,normal,66
DHT22-1,2025-03-03T00:22:10,61.56,intermittent,66
DHT22-1,2025-03-03T00:22:12,59.94,normal,66
DHT22-1,2025-03-03T00:22:14,73.34,normal,66
DHT22-1,2025-03-03T00:22:16,47.69,normal,66
DHT22-1,2025-03-03T00:22:18,71.99,normal,66
DHT22-1,2025-03-03T00:22:20,74.63,normal,67
DHT22-1,2025-03-03T00:22:22,54.91,normal,67
DHT22-1,2025-03-03T00:22:24,54.91,stuck_at,67
DHT22-1,2025-03-03T00:22:26,46.15,normal,67
DHT22-1,2025-03-03T00:22:28,45.26,normal,67
DHT22-1,2025-03-03T00:22:30,58.7,normal,67
DHT22-1,2025-03-03T00:22:32,55.19,normal,67
DHT22-1,2025-03-03T00:22:34,50.15,normal,67
DHT22-1,2025-03-03T00:22:36,45.69,normal,67
DHT22-1,2025-03-03T00:22:38,47.03,drift,67
DHT22-1,2025-03-03T00:22:40,50.23,normal,68
DHT22-1,2025-03-03T00:22:42,79.71,normal,68
DHT22-1,2025-03-03T00:22:44,54.3,normal,68
DHT22-1,2025-03-03T00:22:46,78.4,normal,68
DHT22-1,2025-03-03T00:22:48,46.17,normal,68
DHT22-1,2025-03-03T00:22:50,46.16,normal,68
DHT22-1,2025-03-03T00:22:52,46.16,intermittent,68
DHT22-1,2025-03-03T00:22:54,62.39,normal,68
DHT22-1,2025-03-03T00:22:56,62.92,normal,68
DHT22-1,2025-03-03T00:22:58,71.05,normal,68
DHT22-1,2025-03-03T00:23:00,56.29,normal,69
DHT22-1,2025-03-03T00:23:02,50.69,normal,69
DHT22-1,2025-03-03T00:23:04,66.11,normal,69
DHT22-1,2025-03-03T00:23:06,66.9,drift,69
DHT22-1,2025-03-03T00:23:08,52.81,normal,69
DHT22-1,2025-03-03T00:23:10,71.92,normal,69
DHT22-1,2025-03-03T00:23:12,74.61,normal,69
DHT22-1,2025-03-03T00:23:14,69.29,normal,69
DHT22-1,2025-03-03T00:23:16,53.64,normal,69
DHT22-1,2025-03-03T00:23:18,66.27,normal,69
DHT22-1,2025-03-03T00:23:20,67.11,drift,70
DHT22-1,2025-03-03T00:23:22,74.36,normal,70
DHT22-1,2025-03-03T00:23:24,77.44,normal,70
DHT22-1,2025-03-03T00:23:26,71.91,normal,70
DHT22-1,2025-03-03T00:23:28,72.31,normal,70
DHT22-1,2025-03-03T00:23:30,53.06,normal,70
DHT22-1,2025-03-03T00:23:32,63.71,normal,70
DHT22-1,2025-03-03T00:23:34,191.16,out_of_range,70
DHT22-1,2025-03-03T00:23:36,60.28,normal,70
DHT22-1,2025-03-03T00:23:38,69.53,normal,70
DHT22-1,2025-03-03T00:23:40,75.9,normal,71
DHT22-1,2025-03-03T00:23:42,51.91,normal,71
DHT22-1,2025-03-03T00:23:44,51.54,normal,71
DHT22-1,2025-03-03T00:23:46,63.27,normal,71
DHT22-1,2025-03-03T00:23:48,62.13,noise,71
DHT22-1,2025-03-03T00:23:50,77.95,normal,71
DHT22-1,2025-03-03T00:23:52,53.87,normal,71
DHT22-1,2025-03-03T00:23:54,76.53,normal,71
DHT22-1,2025-03-03T00:23:56,66.34,normal,71
DHT22-1,2025-03-03T00:23:58,53.33,normal,71
DHT22-1,2025-03-03T00:24:00,59.88,normal,72
DHT22-1,2025-03-03T00:24:02,59.88,intermittent,72
DHT22-1,2025-03-03T00:24:04,52.79,normal,72
DHT22-1,2025-03-03T00:24:06,63.15,normal,72
DHT22-1,2025-03-03T00:24:08,67.2,normal,72
DHT22-1,2025-03-03T00:24:10,53.05,normal,72
DHT22-1,2025-03-03T00:24:12,49.75,normal,72
DHT22-1,2025-03-03T00:24:14,79.32,normal,72
DHT22-1,2025-03-03T00:24:16,79.32,stuck_at,72
DHT22-1,2025-03-03T00:24:18,68.25,normal,72
DHT22-1,2025-03-03T00:24:20,55.24,normal,73
DHT22-1,2025-03-03T00:24:22,60.38,normal,73
DHT22-1,2025-03-03T00:24:24,76.92,normal,73
DHT22-1,2025-03-03T00:24:26,56.63,normal,73
DHT22-1,2025-03-03T00:24:28,47.64,normal,73
DHT22-1,2025-03-03T00:24:30,47.82,noise,73
DHT22-1,2025-03-03T00:24:32,49.42,normal,73
DHT22-1,2025-03-03T00:24:34,79.11,normal,73
DHT22-1,2025-03-03T00:24:36,65.4,normal,73
DHT22-1,2025-03-03T00:24:38,76.53,normal,73
DHT22-1,2025-03-03T00:24:40,59.35,normal,74
DHT22-1,2025-03-03T00:24:42,61.31,normal,74
DHT22-1,2025-03-03T00:24:44,156.28,out_of_range,74
DHT22-1,2025-03-03T00:24:46,61.45,normal,74
DHT22-1,2025-03-03T00:24:48,60.72,normal,74
DHT22-1,2025-03-03T00:24:50,62.07,normal,74
DHT22-1,2025-03-03T00:24:52,66.37,normal,74
DHT22-1,2025-03-03T00:24:54,63.59,normal,74
DHT22-1,2025-03-03T00:24:56,57.94,normal,74
DHT22-1,2025-03-03T00:24:58,165.76,out_of_range,74
DHT22-1,2025-03-03T00:25:00,66.61,normal,75
DHT22-1,2025-03-03T00:25:02,47.13,normal,75
DHT22-1,2025-03-03T00:25:04,46.28,normal,75
DHT22-1,2025-03-03T00:25:06,63.63,normal,75
DHT22-1,2025-03-03T00:25:08,69.21,normal,75
DHT22-1,2025-03-03T00:25:10,69.62,normal,75
DHT22-1,2025-03-03T00:25:12,70.75,drift,75
DHT22-1,2025-03-03T00:25:14,56.36,normal,75
DHT22-1,2025-03-03T00:25:16,78.41,normal,75
DHT22-1,2025-03-03T00:25:18,53.53,normal,75
DHT22-1,2025-03-03T00:25:20,79.32,normal,76
DHT22-1,2025-03-03T00:25:22,79.87,normal,76
DHT22-1,2025-03-03T00:25:24,56.68,normal,76
DHT22-1,2025-03-03T00:25:26,55.46,noise,76
DHT22-1,2025-03-03T00:25:28,73.32,normal,76
DHT22-1,2025-03-03T00:25:30,50.89,normal,76
DHT22-1,2025-03-03T00:25:32,52.61,normal,76
DHT22-1,2025-03-03T00:25:34,53.94,normal,76
DHT22-1,2025-03-03T00:25:36,51.33,normal,76
DHT22-1,2025-03-03T00:25:38,50.93,normal,76
DHT22-1,2025-03-03T00:25:40,50.93,stuck_at,77
DHT22-1,2025-03-03T00:25:42,64.09,normal,77
DHT22-1,2025-03-03T00:25:44,63.87,normal,77
DHT22-1,2025-03-03T00:25:46,47.53,normal,77
DHT22-1,2025-03-03T00:25:48,51.75,normal,77
DHT22-1,2025-03-03T00:25:50,48.53,normal,77
DHT22-1,2025-03-03T00:25:52,55.58,normal,77
DHT22-1,2025-03-03T00:25:54,54.68,noise,77
DHT22-1,2025-03-03T00:25:56,61.0,normal,77
DHT22-1,2025-03-03T00:25:58,58.82,normal,77
DHT22-1,2025-03-03T00:26:00,61.54,normal,78
DHT22-1,2025-03-03T00:26:02,48.85,normal,78
DHT22-1,2025-03-03T00:26:04,58.99,normal,78
DHT22-1,2025-03-03T00:26:06,50.87,normal,78
DHT22-1,2025-03-03T00:26:08,50.87,intermittent,78
DHT22-1,2025-03-03T00:26:10,66.7,normal,78
DHT22-1,2025-03-03T00:26:12,47.2,normal,78
DHT22-1,2025-03-03T00:26:14,66.87,normal,78
DHT22-1,2025-03-03T00:26:16,63.88,normal,78
DHT22-1,2025-03-03T00:26:18,76.92,normal,78
DHT22-1,2025-03-03T00:26:20,53.19,normal,79
DHT22-1,2025-03-03T00:26:22,63.19,calibration,79
DHT22-1,2025-03-03T00:26:24,67.89,normal,79
DHT22-1,2025-03-03T00:26:26,78.93,normal,79
DHT22-1,2025-03-03T00:26:28,52.78,normal,79
DHT22-1,2025-03-03T00:26:30,61.26,normal,79
DHT22-1,2025-03-03T00:26:32,63.57,normal,79
DHT22-1,2025-03-03T00:26:34,48.37,normal,79
DHT22-1,2025-03-03T00:26:36,173.76,out_of_range,79
DHT22-1,2025-03-03T00:26:38,55.12,normal,79
DHT22-1,2025-03-03T00:26:40,70.95,normal,80
DHT22-1,2025-03-03T00:26:42,53.32,normal,80
DHT22-1,2025-03-03T00:26:44,57.0,normal,80
DHT22-1,2025-03-03T00:26:46,66.39,normal,80
DHT22-1,2025-03-03T00:26:48,50.46,normal,80
DHT22-1,2025-03-03T00:26:50,50.46,stuck_at,80
DHT22-1,2025-03-03T00:26:52,52.62,normal,80
DHT22-1,2025-03-03T00:26:54,61.36,normal,80
DHT22-1,2025-03-03T00:26:56,63.74,normal,80
DHT22-1,2025-03-03T00:26:58,56.87,normal,80
DHT22-1,2025-03-03T00:27:00,58.08,normal,81
DHT22-1,2025-03-03T00:27:02,60.64,normal,81
DHT22-1,2025-03-03T00:27:04,158.53,out_of_range,81
DHT22-1,2025-03-03T00:27:06,72.77,normal,81
DHT22-1,2025-03-03T00:27:08,48.03,normal,81
DHT22-1,2025-03-03T00:27:10,55.36,normal,81
DHT22-1,2025-03-03T00:27:12,70.41,normal,81
DHT22-1,2025-03-03T00:27:14,47.29,normal,81
DHT22-1,2025-03-03T00:27:16,46.78,normal,81
DHT22-1,2025-03-03T00:27:18,47.21,noise,81
DHT22-1,2025-03-03T00:27:20,57.95,normal,82
DHT22-1,2025-03-03T00:27:22,54.63,normal,82
DHT22-1,2025-03-03T00:27:24,50.06,normal,82
DHT22-1,2025-03-03T00:27:26,48.91,normal,82
DHT22-1,2025-03-03T00:27:28,56.43,normal,82
DHT22-1,2025-03-03T00:27:30,58.75,normal,82
DHT22-1,2025-03-03T00:27:32,59.95,drift,82
DHT22-1,2025-03-03T00:27:34,75.95,normal,82
DHT22-1,2025-03-03T00:27:36,63.1,normal,82
DHT22-1,2025-03-03T00:27:38,53.61,normal,82
DHT22-1,2025-03-03T00:27:40,69.13,normal,83
DHT22-1,2025-03-03T00:27:42,63.53,normal,83
DHT22-1,2025-03-03T00:27:44,71.71,normal,83
DHT22-1,2025-03-03T00:27:46,81.71,calibration,83
DHT22-1,2025-03-03T00:27:48,74.14,normal,83
DHT22-1,2025-03-03T00:27:50,64.67,normal,83
DHT22-1,2025-03-03T00:27:52,71.6,normal,83
DHT22-1,2025-03-03T00:27:54,74.38,normal,83
DHT22-1,2025-03-03T00:27:56,67.38,normal,83
DHT22-1,2025-03-03T00:27:58,59.52,normal,83
DHT22-1,2025-03-03T00:28:00,59.52,intermittent,84
DHT22-1,2025-03-03T00:28:02,48.78,normal,84
DHT22-1,2025-03-03T00:28:04,66.38,normal,84
DHT22-1,2025-03-03T00:28:06,61.49,normal,84
DHT22-1,2025-03-03T00:28:08,54.0,normal,84
DHT22-1,2025-03-03T00:28:10,47.06,normal,84
DHT22-1,2025-03-03T00:28:12,67.05,normal,84
DHT22-1,2025-03-03T00:28:14,68.02,noise,84
DHT22-1,2025-03-03T00:28:16,54.54,normal,84
DHT22-1,2025-03-03T00:28:18,59.38,normal,84
DHT22-1,2025-03-03T00:28:20,58.28,normal,85
DHT22-1,2025-03-03T00:28:22,55.49,normal,85
DHT22-1,2025-03-03T00:28:24,74.08,normal,85
DHT22-1,2025-03-03T00:28:26,48.46,normal,85
DHT22-1,2025-03-03T00:28:28,48.46,stuck_at,85
DHT22-1,2025-03-03T00:28:30,73.75,normal,85
DHT22-1,2025-03-03T00:28:32,55.15,normal,85
DHT22-1,2025-03-03T00:28:34,46.25,normal,85
DHT22-1,2025-03-03T00:28:36,70.48,normal,85
DHT22-1,2025-03-03T00:28:38,58.0,normal,85
DHT22-1,2025-03-03T00:28:40,60.68,normal,86
DHT22-1,2025-03-03T00:28:42,61.48,drift,86
DHT22-1,2025-03-03T00:28:44,59.41,normal,86
DHT22-1,2025-03-03T00:28:46,54.67,normal,86
DHT22-1,2025-03-03T00:28:48,57.2,normal,86
DHT22-1,2025-03-03T00:28:50,71.32,normal,86
DHT22-1,2025-03-03T00:28:52,72.14,normal,86
DHT22-1,2025-03-03T00:28:54,54.2,normal,86
DHT22-1,2025-03-03T00:28:56,179.21,out_of_range,86
DHT22-1,2025-03-03T00:28:58,45.37,normal,86
DHT22-1,2025-03-03T00:29:00,73.7,normal,87
DHT22-1,2025-03-03T00:29:02,64.08,normal,87
DHT22-1,2025-03-03T00:29:04,61.8,normal,87
DHT22-1,2025-03-03T00:29:06,72.67,normal,87
DHT22-1,2025-03-03T00:29:08,49.8,normal,87
DHT22-1,2025-03-03T00:29:10,49.61,noise,87
DHT22-1,2025-03-03T00:29:12,51.6,normal,87
DHT22-1,2025-03-03T00:29:14,74.15,normal,87
DHT22-1,2025-03-03T00:29:16,68.55,normal,87
DHT22-1,2025-03-03T00:29:18,68.03,normal,87
DHT22-1,2025-03-03T00:29:20,72.95,normal,88
DHT22-1,2025-03-03T00:29:22,57.33,normal,88
DHT22-1,2025-03-03T00:29:24,67.33,calibration,88
DHT22-1,2025-03-03T00:29:26,46.82,normal,88
DHT22-1,2025-03-03T00:29:28,69.99,normal,88
DHT22-1,2025-03-03T00:29:30,74.83,normal,88
DHT22-1,2025-03-03T00:29:32,49.47,normal,88
DHT22-1,2025-03-03T00:29:34,61.9,normal,88
DHT22-1,2025-03-03T00:29:36,68.9,normal,88
DHT22-1,2025-03-03T00:29:38,78.9,calibration,88
DHT22-1,2025-03-03T00:29:40,68.98,normal,89
DHT22-1,2025-03-03T00:29:42,45.44,normal,89
DHT22-1,2025-03-03T00:29:44,79.93,normal,89
DHT22-1,2025-03-03T00:29:46,49.85,normal,89
DHT22-1,2025-03-03T00:29:48,70.97,normal,89
DHT22-1,2025-03-03T00:29:50,50.3,normal,89
DHT22-1,2025-03-03T00:29:52,51.81,drift,89
DHT22-1,2025-03-03T00:29:54,62.71,normal,89
DHT22-1,2025-03-03T00:29:56,76.87,normal,89
DHT22-1,2025-03-03T00:29:58,72.9,normal,89
DHT22-1,2025-03-03T00:30:00,72.93,normal,90
DHT22-1,2025-03-03T00:30:02,72.89,normal,90
DHT22-1,2025-03-03T00:30:04,47.4,normal,90
DHT22-1,2025-03-03T00:30:06,49.02,drift,90
DHT22-1,2025-03-03T00:30:08,45.53,normal,90
DHT22-1,2025-03-03T00:30:10,52.69,normal,90
DHT22-1,2025-03-03T00:30:12,68.21,normal,90
DHT22-1,2025-03-03T00:30:14,53.53,normal,90
DHT22-1,2025-03-03T00:30:16,71.1,normal,90
DHT22-1,2025-03-03T00:30:18,76.07,normal,90
DHT22-1,2025-03-03T00:30:20,76.07,stuck_at,91
DHT22-1,2025-03-03T00:30:22,66.73,normal,91
DHT22-1,2025-03-03T00:30:24,63.19,normal,91
DHT22-1,2025-03-03T00:30:26,67.82,normal,91
DHT22-1,2025-03-03T00:30:28,59.87,normal,91
DHT22-1,2025-03-03T00:30:30,45.34,normal,91
DHT22-1,2025-03-03T00:30:32,58.96,normal,91
DHT22-1,2025-03-03T00:30:34,68.96,calibration,91
DHT22-1,2025-03-03T00:30:36,70.4,normal,91
DHT22-1,2025-03-03T00:30:38,52.68,normal,91
DHT22-1,2025-03-03T00:30:40,48.54,normal,92
DHT22-1,2025-03-03T00:30:42,47.86,normal,92
DHT22-1,2025-03-03T00:30:44,58.07,normal,92
DHT22-1,2025-03-03T00:30:46,54.82,normal,92
DHT22-1,2025-03-03T00:30:48,54.82,stuck_at,92
DHT22-1,2025-03-03T00:30:50,50.62,normal,92
DHT22-1,2025-03-03T00:30:52,70.85,normal,92
DHT22-1,2025-03-03T00:30:54,72.1,normal,92
DHT22-1,2025-03-03T00:30:56,59.94,normal,92
DHT22-1,2025-03-03T00:30:58,66.74,normal,92
DHT22-1,2025-03-03T00:31:00,53.11,normal,93
DHT22-1,2025-03-03T00:31:02,74.06,intermittent,93
DHT22-1,2025-03-03T00:31:04,73.47,normal,93
DHT22-1,2025-03-03T00:31:06,79.22,normal,93
DHT22-1,2025-03-03T00:31:08,70.08,normal,93
DHT22-1,2025-03-03T00:31:10,46.01,normal,93
DHT22-1,2025-03-03T00:31:12,53.34,normal,93
DHT22-1,2025-03-03T00:31:14,72.39,normal,93
DHT22-1,2025-03-03T00:31:16,82.39,calibration,93
DHT22-1,2025-03-03T00:31:18,68.09,normal,93
DHT22-1,2025-03-03T00:31:20,64.42,normal,94
DHT22-1,2025-03-03T00:31:22,49.15,normal,94
DHT22-1,2025-03-03T00:31:24,79.77,normal,94
DHT22-1,2025-03-03T00:31:26,54.06,normal,94
DHT22-1,2025-03-03T00:31:28,67.83,normal,94
DHT22-1,2025-03-03T00:31:30,77.83,calibration,94
DHT22-1,2025-03-03T00:31:32,63.04,normal,94
DHT22-1,2025-03-03T00:31:34,65.6,normal,94
DHT22-1,2025-03-03T00:31:36,51.72,normal,94
DHT22-1,2025-03-03T00:31:38,48.91,normal,94
DHT22-1,2025-03-03T00:31:40,69.69,normal,95
DHT22-1,2025-03-03T00:31:42,77.03,normal,95
DHT22-1,2025-03-03T00:31:44,77.03,intermittent,95
DHT22-1,2025-03-03T00:31:46,79.68,normal,95
DHT22-1,2025-03-03T00:31:48,67.42,normal,95
DHT22-1,2025-03-03T00:31:50,52.91,normal,95
